BP Exploration do Brasil Ltda,100,"BP Energy Exploration Brazil, Inc",100,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Solar do Brasil Ltda,99,BP Alternative Energy International Limited,100,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Campina Verde Bioenergia Ltda,100,BP Biofuels Brasil Participacoes Ltda,100,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Castrol Brasil Ltda,"55,63",BP Brasil Ltda,100,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Castrol Servicos Ltda,"99,99",Castrol Brasil Ltda,100,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Central ltumbiara de Bioenergia e Alimentos S A,100,BP Biocombustiveis S A,100,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Ituiutaba Bioenergia Ltda,100,BP Biocombustiveis S A,100,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Pan American Energy do Brasil Ltda,"99,99",Pan American Energy LLC,60,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Platina Bioenergia Ltda,100,BP Biocombustiveis S A,100,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Reax Industria e Comerao Ltda,"99,99",Burmah Castrol PLC,100,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
TEA Comercio E Participacoes Ltda,99,Elm Holdings Inc,100,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Tropical Bioenergia SA,"37,97",Platina Bioenergia Ltda,"37,96",Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Vigesimus Administracao E Participacao Ltd,25,Pan American Energy do Brasil Ltda,15,Brazil,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"Petrol Card Service 0 0 D, Sofia / Bulganen",50,Union-Tank Eckstein GmbH & Co KG,17,Bulgaria,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
1594416 Alberta Ltd,100,BP Canada Energy Group ULC,100,Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
563916 Alberta Ltd,"99,9",BP Canada Energy Group ULC,"99,9",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Air BP Canada Limited,100,BP America Inc,100,Canada,5/5/2014 15:02:00,ca_qc/1161453171,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,1,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Amoco Fabrics and Fibers Ltd,100,BP Amoco Chemical Holding Company,100,Canada,5/5/2014 15:02:00,ca_qc/1144552230,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,1,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Canada Energy Development Company,100,BP Canada Energy Group ULC,100,Canada,5/5/2014 15:02:00,ca_ns/3250369,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,1,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Canada Energy Group ULC,100,BP Canada International Holdings BV,100,Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,>1,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited,100,BP Canada Energy Group ULC,100,Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited (March 1980) Limited Partnership,100,BP Canada Energy Group ULC,100,Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited 1977 Partnership No 1,"0,05",Dome Beaufort Petroleum Limited,"0,05",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited 1977 Partnership No 2,"0,2",Dome Beaufort Petroleum Limited,"0,2",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited 1978 Partnership No 1,"0,08",Dome Beaufort Petroleum Limited,"0,08",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited 1978 Partnership No 2,"0,05",Dome Beaufort Petroleum Limited,"0,05",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited 1978 Partnership No 3,"0,05",Dome Beaufort Petroleum Limited,"0,05",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited 1978 Partnership No 4,"0,05",Dome Beaufort Petroleum Limited,"0,05",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited 1979 Partnership No 1,"99,96",BP Canada Energy Group ULC,100,Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited 1979 Partnership No 2,"0,03",Dome Beaufort Petroleum Limited,"0,03",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Beaufort Petroleum Limited 1979 Partnership No 3,"0,05",Dome Beaufort Petroleum Limited,"0,05",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Dome Wallis (1980) Limited Partnership,"92,5",BP Canada Energy Group ULC,"92,5",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
First-Tier Energy Ltd,100,BP Canada Energy Group ULC,100,Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
LAO Chemicals Holding Company,100,BP Chemical US Sales Company,100,Canada,5/5/2014 15:02:00,ca_ns/3083587,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,1,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
LubeCon Canada Ltd,100,Castrol Industrial North America Inc,100,Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
ProGas Limited,100,BP Canada Energy Group ULC,100,Canada,5/5/2014 15:02:00,ca/8370192,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,1,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Redwater Water Disposal Company Ltd,"0,65",BP Canada Energy Group ULC,"0,65",Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Terre de Grace Partnership,75,BP Canada Energy Group ULC,75,Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Welchem Canada Ltd,100,BP Amoco Chemical Holding Company,100,Canada,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Sunrise Oil Sands Partnership,50,BP Canada Energy Group ULC,50,"Canada g""",5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Azerbaijan Gas Supply Company Limited,"20,4",BP Exploration (Azerbaijan) Limited,"20,4",Cayman Islands,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Azerbaijan International Operating Company,"40,5",BP Exploration (Caspian Sea) Limited,"40,5",Cayman Islands,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,>1,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BTC International Investment Co,"30,1",BP Pipelines (BTC) Limited,"30,1",Cayman Islands,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Georgian Pipeline Company,"40,5",BP Exploration (Caspian Sea) Limited,"40,5",Cayman Islands,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
South Caucasus Pipeline Company Limited,"25,5",BP Pipelines (SCP) Limited,"25,5",Cayman Islands,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
South Caucasus Pipeline Holding Company Limited,"25,5",BP Pipelines (SCP) Limited,"25,5",Cayman Islands,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
South Caucasus Pipeline Option Gas Company Limited,"25,5",BP Pipelines (SCP) Limited,"25,5",Cayman Islands,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
The Baku-Tbilisi-Ceyhan Pipeline Company,"30,1",BP Pipelines (BTC) Limited,"30,1",Cayman Islands,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Air BP Copec S A,50,BP Global Investments Limited,50,Chile,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Chile Petrolera Limitada,50,BP International Limited,100,Chile,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Burmah Chile S A,100,BP Global Investments Limited,100,Chile,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Campania de Inversiones El Condor Limitada,99,BP Corporation North America Inc,99,Chile,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Foseco Chile Ltda,"99,99",BP Holdings International B V,100,Chile,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Pan American Energy Chile Limitada,60,Pan American Energy LLC,60,Chile,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP (China) Holdings Limited,100,BP Global Investments Limited,100,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP (China) Industrial Lubricants Limited,100,BP Global Investments Limited,100,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP (Shanghai) LPG LIMITED,100,BP Global Investments Limited,100,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP (Shanghai) Trading Limited,100,BP Asia Pacific Holdings Limited,100,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"BP Foshan LPG Co, Ltd",100,BP Global Investments Limited,100,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP FuJian Ltd,67,BP Global Investments Limited,67,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Guangdong Limited,90,BP Asia Pacific Holdings Limited,90,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"BP Guangzhou Development Oil Product Co, Ltd",40,BP Global Investments Limited,40,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Huizhou Limited,100,BP Holdings International B V,100,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Jiangmen LPG Co Limited,100,BP Global Investments Limited,100,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"BP PetroChina Petroleum Co , Ltd",49,BP Global Investments Limited,49,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Quanzhou LPG Company Limited,100,BP FuJian Ltd,67,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"BP Sinopec (The.liang) Petroleum Co, Ltd",40,BP Global Investments Limited,40,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP YPC Acetyls Company (Nanjing) Limited,50,BP Chemicals Investments Limited,50,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"BP ZhongShan LPG Co ,Ltd",100,BP Global Investments Limited,100,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Zhuhai Chemical Company Limited,"40,8",BP Global Investments Limited,85,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"BPZR (Ningbo)LPG Co ,Ltd",50,BP Global Investments Limited,50,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Castrol (Shenzhen) Company Limited,100,BP Global Investments Limited,100,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"Castrol DongFeng Lubricant Co, Ltd",50,BP Global Investments Limited,50,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Castrol Trading (Guangzhou) Limited,100,BP Global Investments Limited,100,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Guangdong Dapeng LNG Co. Ltd,15,Guangdong Investments Limited,30,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"Shanghai Bi Ke Clean Energy Technology Co, Ltd",49,BP Global Investments Limited,49,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Shanghai SECCO Petrochemical Company Limited,50,BP Chemicals East China Investments Limited,50,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Shenzhen Cheng Yuan Aviation Oil Company Limited,25,BP Asia Pacific Pte Ltd,25,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Shenzhen Dapeng LNG Marketing Company Limited,15,Guangdong Investments Limited,30,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
South China Bluesky Aviation Oil Company Limited,"24,5",BP Global Investments Limited,"24,5",China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"Yangtze River Acetyls Co, Ltd",51,BP Chemicals Investments Limited,51,China,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP (Guangzhou) LPG Limited,100,BP Global Investments Limited,100,China ..,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Castrol Colombia Limitada,99,Castrol Limited,99,Colombia,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Castrol Cuba S A,50,Castrol B V,50,Cuba,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"Castrol Lubricants (CR), s r o",90,BP Holdings International B V,100,Czech Republic,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Aviation A/S,100,BP Danmark A/S,100,Denmark,5/5/2014 15:02:00,dk/10467594,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,1,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Danmark A/S,100,Castrol Limited,100,Denmark,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Braendstoflageret Kobenhavns Lufthavn I/S,16,BP Aviation A/S,16,Denmark,5/5/2014 15:02:00,dk/24247910,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,1,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Danish Refuelling Service I/S,33,BP Aviation A/S,33,Denmark,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Danish Tankage Services I/S,50,BP Aviation A/S,50,Denmark,5/5/2014 15:02:00,dk/24247740,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,1,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Nordic Lubricants A/S,100,BP Danmark A/5,100,Denmark,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
Castrol Ecuador,98,Lubricants UK Limited,98,Ecuador,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
BP Marketing Egypt LLC,95,BP Holdings International B V,100,Egypt,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"East Tanka Petroleum Company ""ETAPCO""",50,BP Egypt East Tanka B V,50,Egypt,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"Ekma Oil Company ""EKMA""",50,BP Egypt Company,50,Egypt,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"El Temsah Petroleum Company ""PETROTEMSAH""",25,BP Egypt Company,25,Egypt,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"Esma Petroleum Company ""ESMA""",50,BP Egypt Company,50,Egypt,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"Gulf Of Suez Petroleum Company ""GUPCO""",50,BP Egypt Company,50,Egypt,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
"Mediteranean Gas Co ""MEDGAS""",25,BP Egypt Company,25,Egypt,5/5/2014 15:02:00,,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,High confidence,7/6/2013,,0,avner.ofrath@openoil.net,,Directly Controlled,Some time before the report,
